designation,ra,ra_error,dec,dec_error,parallax,g_rp
Gaia DR2 2180615442346294912,309.095184581168,0.082082749965173,51.0066890936674,0.079433162343914,24.0705963285004,1.3856049
Gaia DR2 4102942130004985472,278.904592514289,0.678644808153794,-16.0751792196283,1.00029351101547,25.6775203891444,1.3856144
Gaia DR2 3232309683080514560,73.8789690173556,0.07796269263531,2.73802721717089,0.052523402370042,40.0905658126343,1.3856354
Gaia DR2 6873649481380404096,302.426922769063,0.092233828210987,-17.7033924900843,0.062546673508918,25.8040187403623,1.3856478
Gaia DR2 6497468070608984832,357.862583816763,0.054021795863075,-53.7651455969535,0.064536848689626,20.7027498174799,1.3856564
Gaia DR2 3553551491402569472,160.645557303201,0.057791723795283,-21.0370996211659,0.077409699862803,21.3125060794445,1.3856897
Gaia DR2 4813800346086236032,76.0317417613426,0.063800163522484,-41.3318766986247,0.069503794822486,20.2961043836684,1.3856916
Gaia DR2 2152482856789980672,271.641942745666,0.060532725960268,58.8692786287604,0.068689890810979,20.0627171934428,1.385705
Gaia DR2 472029795033393792,66.6943217242956,0.076080424843301,60.9931883994262,0.05331652480212,21.2077772935899,1.3857164
Gaia DR2 4261818089872069760,284.726393421606,1.07281049559718,-2.80704938881577,1.22354408912271,22.6892550990082,1.3857212
Gaia DR2 1878020977557713536,334.624711484469,0.406813187395257,22.2900356669814,0.435738354949828,25.083255569182,1.3857222
Gaia DR2 5958334123185953920,263.138535440009,1.12367736825158,-44.4993554191629,0.881402590258686,21.2641316693858,1.3857365
Gaia DR2 704562176293432064,128.752901621165,0.103033343802779,28.4789013996269,0.06883120063504,20.0842499428635,1.3857632
Gaia DR2 2027566309988071424,298.404918807055,0.831955144379014,27.4450178110367,1.20099702501957,24.8966766850792,1.385767
Gaia DR2 4960514951448505984,24.5147703058995,0.037873414505103,-40.2948023939422,0.045605929487864,25.4932943098624,1.3857899
Gaia DR2 1837182676173127680,304.556313253425,0.030103435472503,29.2037275529902,0.071824091587761,29.5524093030584,1.3857965
Gaia DR2 5787502623598946944,181.533962453502,0.067506537133616,-79.6215780177267,0.058077312870799,27.0897920475575,1.3858032
Gaia DR2 4089816984851930624,275.574130127412,0.467410456946532,-22.3366738316622,0.595945527204338,57.0095964765587,1.3858318
Gaia DR2 2027191990680137984,299.699450070665,0.41043804425772,26.1654884953832,0.950236448960811,32.2722793271936,1.3858643
Gaia DR2 4454999087417518976,239.224670105446,0.088189726198515,9.61559341089533,0.0745688309519,29.3044947852639,1.3858919
Gaia DR2 4132436220174104576,252.006991537915,2.23550705010033,-18.0458357160481,1.31696084275101,29.9719435313377,1.3859081
Gaia DR2 1825036233801104000,296.138808877857,1.79080408843995,20.0978405223616,1.86806702589151,21.8509764139301,1.3859138
Gaia DR2 1767949246458379776,328.278517444748,0.101345752489251,12.7817380339138,0.104181698108459,23.8548294827933,1.3859186
Gaia DR2 2458832806609656704,22.4777260200878,0.146386961805533,-10.5599626830514,0.081580893059915,22.4584098360479,1.3859224
Gaia DR2 6570596932570829184,333.8567299271,0.093400280121596,-39.8458023572102,0.085060154280864,21.1574042230726,1.385932
Gaia DR2 4262310705458941568,287.103420087519,1.51909331532949,-1.37138716787717,1.69527932431724,30.2969989982756,1.3859749
Gaia DR2 3318747381679304576,93.6777051203847,0.088900490961513,5.76008311510415,0.095638861412795,21.5331917078192,1.3859892
Gaia DR2 4320450264691028736,287.201340665751,0.694475216685349,14.4744920289134,1.01926914758709,35.7099382699964,1.3859901
Gaia DR2 5240861691832887424,165.617985586344,0.068540023198994,-63.4630895826337,0.061042610232748,21.6971505228726,1.386013
Gaia DR2 5824226140204728704,232.819501710085,0.03972520996567,-65.5997081931294,0.056286894260775,20.7338151432818,1.3860226
Gaia DR2 2787820154657498496,13.65150204987,0.103249776435737,17.6185432880743,0.099877494234782,21.3664672446554,1.386033
Gaia DR2 4703551937211313920,7.49086899261833,1.9405666052447,-68.3765849627238,1.18951379036886,20.2909016534856,1.3860664
Gaia DR2 1654590662786702720,247.760047950652,0.041574814387116,73.0572025629845,0.041537355308195,39.1746947021078,1.3860683
Gaia DR2 563049463521830784,15.5493921798137,0.060087708671511,76.2178655047436,0.057208684728905,24.9612934858679,1.3860712
Gaia DR2 4152597964901660672,276.219706273581,0.383983638902288,-12.7436005664512,0.15872815637254,20.5071294411563,1.3860903
Gaia DR2 4107107080114060928,280.570332076287,0.896034301483199,-10.7836253474015,1.3716428000743,23.5666110177378,1.3861084
Gaia DR2 5343977568734984320,177.177828938985,1.90073826261003,-55.2055158793567,2.30652942646844,20.3062744857417,1.3861389
Gaia DR2 5698807799430048640,121.381070604373,0.604235659659793,-23.7947705073539,0.612033216567554,26.590708533372,1.3861465
Gaia DR2 4040079197719139456,266.903848742983,1.26025436245483,-36.8976051738623,0.799098049215198,50.5361545422189,1.3861523
Gaia DR2 2611862491365842432,342.641472400063,0.089075465366067,-5.99071063518659,0.06669459687826,31.21321043662,1.3861742
Gaia DR2 2018140334257865600,292.136345410119,0.694985166369116,21.6769138731698,0.854249835676682,21.3143549415549,1.386179
Gaia DR2 6025844549423815296,253.134334288199,1.45039976947803,-35.1887207100597,1.03216736325878,22.7435455350261,1.3862019
Gaia DR2 5708850055736470912,129.592035031506,0.065463191114652,-17.3355539431761,0.079881470202577,31.0300153021798,1.3862038
Gaia DR2 803619274785065088,151.128495945987,0.077493602272823,39.7872094457831,0.070442227585706,24.6795704939107,1.3862438
Gaia DR2 1924680505831151104,350.316023588685,0.057306026559688,42.710686632766,0.04950354874744,29.822370143068,1.3862581
Gaia DR2 1789702121942125184,317.592692383991,0.076398012589089,20.1025921758577,0.089380669417114,22.3054528488512,1.3862696
Gaia DR2 4451791262241213056,241.739145975472,1.66066848464354,9.19573960226293,1.0812242927395,23.9052464284905,1.3862915
Gaia DR2 2346501613474760576,8.38836500935447,0.071804977874899,-26.2788020547977,0.049788476317331,27.3763229191151,1.3863087
Gaia DR2 4932274918706044032,18.468510966308,1.42626827460744,-47.674094554436,0.944238827654319,33.0485904875651,1.3863163
Gaia DR2 6020823663963829376,250.022230400695,0.117512639697423,-35.1195519482312,0.084491216966025,20.0987049322914,1.3863306
Gaia DR2 3002580270491503872,98.9894977569114,0.089748868578832,-9.50564657762062,0.116793822281258,24.8896014972049,1.3863525
Gaia DR2 5834743072039315968,241.983738987417,0.073640036281713,-58.8411770976304,0.053168034720179,30.0496144581343,1.3863688
Gaia DR2 6130168171177660544,186.289558816572,0.081918932070193,-47.9046847754217,0.050463603451109,21.2193071219661,1.3863802
Gaia DR2 2239931998710265344,288.696244282606,0.069197677524728,61.2413885484964,0.076245584824243,20.3898686860383,1.3863888
Gaia DR2 6059569526006134400,188.111155248544,1.52747428989842,-57.8196155803369,1.64140874856674,21.045217032172,1.386406
Gaia DR2 3881856695563336448,151.522089136608,0.109452686262406,12.9757134995245,0.086738406933414,24.3585596179663,1.3864098
Gaia DR2 4148838391052441984,269.088753164023,1.05908118411435,-14.0309825176872,1.09165408575632,25.6170037589392,1.3864136
Gaia DR2 2031693670514787968,296.783380050331,0.855206309107877,28.8767620466836,1.16709848637913,21.6008192205748,1.3864708
Gaia DR2 2620145937091715072,331.540879298878,0.073773856226049,-7.39416785831429,0.085819903843605,64.9507699313396,1.3864775
Gaia DR2 2017735026780325248,292.600700023573,0.69370271842153,20.5108545197516,0.882978593174059,31.9384216065674,1.386486
Gaia DR2 6706382014399846144,272.426195027699,2.01247257971369,-48.7083496029397,1.46034819860938,52.0199195008161,1.3865166
Gaia DR2 6471793370292295040,303.257536532853,0.349032229764868,-56.2156316650455,0.346794811335286,28.8943447486397,1.3865204
Gaia DR2 3779693957761040512,153.923124844057,0.111262738809987,-5.35444078719516,0.124331954005987,20.5922095116916,1.386549
Gaia DR2 4639913131908575232,39.6872289689313,0.070067400403765,-76.1901828217451,0.052941247120228,30.0936746729218,1.3865614
Gaia DR2 1825169858810629120,293.697511882171,0.60006292742372,18.8734931632366,0.726759342224167,20.3067246258638,1.3866062
Gaia DR2 3257237677563229952,57.8382017827361,1.70146967961266,-0.987838706387346,1.03117617678513,25.5186205377114,1.3866348
Gaia DR2 4660457919032600704,79.4542487725901,0.07258993534399,-66.5810587228525,0.073980869206329,20.0991233028501,1.3866415
