,wav,130,135,140,145
1222,7804.13,77981.43667190749,77753.88427564695,77449.17130071306,77211.48501119965
1223,7804.15,77996.87483083799,77729.90177642049,77453.94454221973,77247.19105827676
1224,7804.2,78022.52387792223,77686.38486410526,77450.55188362025,77329.99723508043
1225,7804.25,77985.64697988854,77652.48777810669,77481.31451815905,77396.28232147009
1226,7804.3,77913.67355260866,77643.67771713267,77524.86682212693,77471.86597079854
1227,7804.35,77784.22683984907,77665.18001532857,77556.44943276007,77540.57575191357
1228,7804.4,77648.43982013699,77689.77744758976,77606.01605000277,77562.88822006469
1229,7804.45,77522.41959635584,77680.79459459907,77685.83087660806,77580.09902746133
1230,7804.5,77493.00514823681,77635.40344277426,77751.05229800932,77625.889036628
1231,7804.55,77489.82881432226,77594.88204011178,77755.91466959231,77732.17613486276
1232,7804.6,77496.35032591608,77578.05151790111,77701.87849933613,77857.14336632796
1233,7804.65,77529.09751950485,77566.15535234596,77673.93159301074,77935.8419585931
1234,7804.7,77573.93892801124,77547.55861765589,77685.68366969636,77961.92012611017
1235,7804.75,77658.96755536422,77568.57591506992,77751.5781083894,77930.43600527609
1236,7804.8,77677.2379483077,77648.31084344303,77794.2011593133,77883.52533182944
1237,7804.85,77602.81588565154,77764.88419564704,77816.21315725574,77808.35531590374
1238,7804.85,77602.81588565154,77764.88419564704,77816.21315725574,77808.35531590374
1239,7804.9,77491.05924854621,77872.55436432229,77848.01977657343,77753.70506583892
1240,7804.95,77480.64782587823,77908.11728813378,77856.95699525584,77702.12888271328
1241,7805.0,77592.94965095304,77842.75648643618,77866.08911199872,77705.34771195415
1242,7805.05,77673.8302447005,77723.62861623199,77856.62319285123,77734.36361495734
1243,7805.1,77662.33031713197,77658.56959430643,77770.66295222142,77724.94826591069
1244,7805.15,77605.31771860541,77640.97293949797,77670.25969718714,77742.64691997596
1245,7805.2,77570.08365375739,77585.96413611168,77572.0745648266,77725.75796113763
1246,7805.25,77520.51001398098,77522.32757435692,77525.93327065605,77692.61798512233
1247,7805.3,77460.57613071633,77477.47538614529,77541.90673261124,77650.53241973551
1248,7805.35,77376.74741725411,77429.18424723674,77477.31325541464,77656.02908859788
1249,7805.4,77348.04774054607,77389.0479221699,77465.20423750856,77697.02577703311
1250,7805.45,77305.67107112659,77339.86515961715,77519.85480906449,77734.82301247782
1251,7805.5,77255.20539503917,77323.22106687856,77570.8824424813,77765.47963208069
1252,7805.53,77252.68548544425,77324.84715891298,77567.48730012368,77768.83341176917
1253,7805.55,77249.86047538077,77359.19313960764,77566.38258896675,77780.74672930222
1254,7805.6,77202.9020937776,77406.42006490323,77590.93702892175,77813.00060588951
1255,7805.62,77234.72267171914,77421.6340218986,77619.15134920234,77827.97667399824
1256,7805.65,77296.75971370144,77443.60910565661,77646.2457171445,77832.64309462205
1257,7805.7,77486.96060171671,77480.18146467258,77662.26782104917,77816.81631510393
1258,7805.75,77639.16768094464,77558.95959044217,77709.2864112697,77827.0514208595
1259,7805.8,77726.24772580349,77698.33611286401,77745.23005577509,77874.1265388346
1260,7805.85,77852.42053620434,77849.89431580882,77721.87198599782,77942.91642188729
1261,7805.9,77995.36055131232,77962.24283180136,77814.5119378329,78052.27300941563
1262,7805.95,78116.53374290357,78037.78320728244,77995.06872909644,78158.5853714743
1263,7806.0,78208.5420697631,78131.36083648217,78180.84398661365,78296.0778920937
1264,7806.05,78243.42008106314,78257.27181921114,78364.81079646562,78412.33206402633
1265,7806.1,78238.19669083803,78402.85999047766,78541.06326658987,78486.0623190675
1266,7806.15,78272.69634019342,78541.72890176321,78757.189058488,78519.86091336026
1267,7806.2,78328.64800406703,78658.27847516946,78826.75189692745,78573.51382187592
1268,7806.25,78381.85846147516,78795.91188780931,78826.02838041159,78683.47250460998
1269,7806.3,78491.55547694524,78881.14702565318,78795.11436763589,78817.5720886178
1270,7806.35,78600.22331726342,78833.31753327066,78802.32683392607,78976.34296217933
1271,7806.4,78761.19573268808,78743.96269535435,78864.94069402474,79214.92874667891
1272,7806.45,78795.97079104523,78713.7762951418,78938.54955919448,79314.3748655868
1273,7806.5,78752.13354878692,78745.75754470979,79052.46874067576,79322.97440378269
1274,7806.55,78646.80483996276,78822.44066801947,79229.67704369953,79281.48437884686
1275,7806.6,78553.84887959393,78932.34431626071,79282.00825812983,79282.4391901893
1276,7806.65,78574.26357542333,79124.80098644232,79258.93610170814,79264.80834503863
1277,7806.7,78723.10907553417,79188.25184974195,79238.89340467154,79249.92560596798
1278,7806.75,78953.82298227605,79149.48941498104,79267.07377273493,79259.19867749601
1279,7806.8,79240.84431264743,79106.70546241003,79242.35545872903,79279.81541533914
1280,7806.85,79379.69905231286,79176.46844057072,79148.51239492478,79283.23549475922
1281,7806.9,79426.64408766301,79262.87411249202,79121.40441663768,79304.93450845082
1282,7806.95,79440.57731763338,79318.50707860097,79190.53022607211,79273.45640454281
1283,7807.0,79466.31826257263,79376.28367613204,79246.90870748872,79209.27864214695
1284,7807.05,79467.25035101263,79443.13030472388,79345.55694130888,79207.50301079672
1285,7807.1,79390.99850719777,79480.6726033127,79407.12970412486,79308.04621743
1286,7807.15,79362.48541236806,79499.39172543948,79456.99287245433,79440.48579849093
1287,7807.2,79283.61526301593,79488.69628181866,79519.52519502555,79556.01035949877
1288,7807.25,79200.47930316662,79437.68568946316,79597.2001809871,79617.0757625921
1289,7807.25,79200.47930316662,79437.68568946316,79597.2001809871,79617.0757625921
1290,7807.3,79194.95757923037,79390.25584253683,79670.74748401986,79671.40000835438
1291,7807.35,79199.50913005049,79352.49034142535,79679.92376848302,79754.23879504063
1292,7807.4,79230.03712335168,79367.7261763279,79644.07114302716,79810.31596314858
1293,7807.45,79278.78400705605,79412.2141717469,79566.18288373109,79818.20723763591
1294,7807.5,79317.28430887838,79451.07431635256,79553.27980962377,79765.99466540288
1295,7807.55,79407.41147121666,79482.51285152629,79565.44767012124,79724.87431923574
1296,7807.6,79602.06806633464,79535.84199496155,79572.52399000125,79679.15577202046
1297,7807.65,79689.84936107871,79557.31907041911,79594.50497307643,79624.3646595869
1298,7807.7,79753.96721399916,79660.01748009384,79620.45463127419,79568.05098033746
1299,7807.75,79853.58206991767,79762.60399003547,79648.9070712308,79544.24575528264
1300,7807.8,79986.75719175233,79827.88671704169,79615.79425990021,79554.77421468784
1301,7807.85,80082.11608168374,79899.24954429107,79693.82018632242,79563.39353170698
1302,7807.9,80119.49607830556,79958.5034116663,79752.98057455123,79576.28559856178
1303,7807.95,80119.90579260298,80000.9277523348,79784.2789791674,79657.97124752728
1304,7808.0,80144.30936262397,80031.02579322718,79805.93814493813,79812.36892063597
1305,7808.05,80127.67020144899,80038.04402509489,79921.3633680768,79931.03953931968
1306,7808.1,80120.63928568033,80019.06161589874,80054.06539728066,80016.89878232639
1307,7808.15,80128.99231410926,80033.29421201957,80169.06779509528,80119.14190086356
1308,7808.15,80128.99231410926,80033.29421201957,80169.06779509528,80119.14190086356
1309,7808.2,80140.97306959354,80096.8132617159,80226.18380447908,80270.75945404625
1310,7808.25,80136.38253223209,80190.00385656457,80250.80590423838,80461.48558732984
1311,7808.3,80110.76908210649,80280.92415803573,80310.7868580195,80613.25999476959
1312,7808.35,80113.09440720241,80353.61950461901,80442.58114151175,80694.91314105522
1313,7808.4,80149.20510761009,80398.6660720215,80635.84689752008,80727.91672072768
1314,7808.45,80203.74132739702,80427.62986332267,80788.74360700304,80741.0120260148
1315,7808.5,80265.0132900667,80515.84342570734,80882.61787713338,80767.93784116107
1316,7808.55,80347.84680581371,80630.8020145335,80845.21927972909,80804.30100544823
1317,7808.6,80507.5848888572,80731.92919421032,80785.1963383187,80882.11061578603
1318,7808.65,80724.53832923544,80799.98555749208,80751.10259020493,80910.3959743353
1319,7808.7,80867.70264170587,80841.28636868083,80754.84558993435,80861.68942488694
1320,7808.75,80977.22575283884,80890.52294973854,80839.00225636202,80810.90069585199
1321,7808.8,81039.55647732317,80929.0081719148,80855.37788822164,80824.89933512072
1322,7808.85,81108.83058403355,80986.81959040156,80902.12751304342,80882.52735059377
1323,7808.9,81170.19156213441,81045.89841394036,80949.61013781876,80929.27897490049
1324,7808.95,81190.93372320783,81092.28536308563,81013.73495912275,80985.98470680274
1325,7809.0,81333.43649018538,81150.9901321644,81099.45388710374,81087.98067616491
1326,7809.05,81396.32788269247,81216.7017640896,81135.6013608348,81228.98216987184
1327,7809.1,81420.93852611363,81314.54620013843,81240.21341094402,81342.98765636954
1328,7809.15,81441.5498465229,81425.75934769069,81374.85383093957,81431.52192256362
1329,7809.2,81523.45718249194,81492.40481507673,81504.78040092185,81504.04110528303
1330,7809.25,81602.69566147322,81574.98757815883,81679.44162331197,81616.14625207517
1331,7809.3,81717.64529701571,81703.62656415228,81781.93040058427,81699.93199373533
1332,7809.35,81840.69213450966,81841.04302675062,81839.50318120484,81738.9046189109
1333,7809.4,81951.48465369838,81959.35034859291,81929.08994046166,81836.13740588764
1334,7809.45,82138.70536991228,82091.27932486811,81992.14933248266,81896.09072664482
1335,7809.5,82290.49080427793,82208.90679770151,82004.62206749586,81969.04591952395
1336,7809.55,82418.0565278602,82299.33191209611,82112.39224550969,82081.06521751251
1337,7809.6,82535.13114783891,82368.8159384372,82218.98374751412,82208.922456778
1338,7809.65,82648.26975843759,82433.15853249963,82315.99857095015,82299.50120179931
1339,7809.67,82670.70430954697,82472.53213074213,82387.56980494325,82345.11062416901
1340,7809.7,82703.42013352475,82527.45863785478,82480.95642481933,82410.11028709201
1341,7809.72,82701.26242037375,82576.30207572656,82544.2121508073,82467.98555509785
1342,7809.75,82695.32885512005,82638.34638280026,82623.23996260842,82547.62193959401
1343,7809.75,82695.32885512005,82638.34638280026,82623.23996260842,82547.62193959401
1344,7809.77,82708.37371511504,82685.94188814217,82659.92394856193,82586.9474882844
1345,7809.8,82730.9583870184,82760.11681459064,82725.75407469361,82681.51789504937
1346,7809.8,82730.9583870184,82760.11681459064,82725.75407469361,82681.51789504937
1347,7809.82,82764.18407098635,82810.75226649817,82759.22205798065,82741.67157738538
1348,7809.85,82820.53110928791,82874.26381063322,82845.26003374823,82861.85434624541
1349,7809.87,82867.65060451513,82904.23548958707,82892.37860048831,82923.30320845217
1350,7809.9,82945.84962013025,82948.52443933554,82965.81147444181,83051.46672008462
1351,7809.95,83086.95239490549,83015.26503814699,83101.16529821332,83229.02335813142
1352,7810.0,83208.93750012621,83145.26439517137,83230.44626929455,83371.63125086756
1353,7810.05,83245.20861190744,83293.42745479723,83398.95882062592,83501.32069018386
1354,7810.1,83213.89204051917,83450.80253589948,83557.64202258573,83593.91584193669
1355,7810.13,83268.23122245279,83537.2411157251,83637.0610348644,83624.10686998244
1356,7810.15,83293.91726952796,83607.27516894549,83704.44031298497,83655.73284405044
1357,7810.18,83358.40627978285,83680.76102933087,83781.52116653582,83687.70608239119
1358,7810.2,83396.28189307093,83709.57506992071,83842.57882379579,83724.01186273994
1359,7810.2,83396.28189307093,83709.57506992071,83842.57882379579,83724.01186273994
1360,7810.23,83479.79564830668,83734.98952287421,83887.27455589181,83788.19695829853
1361,7810.25,83530.48253401356,83766.10252000974,83931.4520613982,83825.86522486445
1362,7810.26,83560.23485094596,83782.21980975612,83937.54815834844,83846.37960227046
1363,7810.28,83651.39428741018,83814.95960641852,83955.78403699213,83882.2625475993
1364,7810.3,83725.73839908051,83854.04989413994,83972.14603979752,83897.49769734124
1365,7810.33,83813.14439469021,83906.68487060853,83973.58093146786,83932.80502765327
1366,7810.35,83871.86482607605,83929.14150072468,83961.56575012367,83938.19820834527
1367,7810.4,83983.03696335266,83999.90012555447,84005.17129213881,83997.07330115368
1368,7810.45,84089.64445289326,84072.69846978647,84004.71915640871,84086.11278056125
1369,7810.5,84165.73152653896,84145.91254622683,83994.12643607112,84169.13415293067
1370,7810.55,84273.62536739945,84189.26505347966,84109.61976082924,84249.33789504107
1371,7810.6,84378.54178475782,84198.26569515798,84249.68586846656,84292.73959433133
1372,7810.65,84481.52006082832,84250.75433139483,84394.01791161743,84321.16632551048
1373,7810.7,84539.62911825387,84404.1071621402,84478.28662190193,84421.40306297464
1374,7810.75,84549.66303091389,84589.69412278084,84509.82198776734,84537.42771380268
1375,7810.8,84589.36540397571,84737.05741836668,84588.08526246797,84644.0244941036
1376,7810.85,84752.86178286905,84830.08535024642,84734.5211616386,84712.19059096806
1377,7810.9,84943.38519368872,84864.47940112761,84874.2409185871,84769.00480914005
1378,7810.95,85068.57276956862,84935.98575081745,85012.59965285048,84829.26625053912
1379,7811.0,85158.00446879411,85071.16809100537,85082.7154078242,84914.01187978972
1380,7811.01,85170.54706778406,85099.64301360631,85087.66748057982,84929.28358546898
1381,7811.05,85202.79970776607,85204.25374345892,85092.47727236277,84977.63301507593
1382,7811.1,85279.64456846559,85312.67663639253,85148.17207593525,85047.84571768295
1383,7811.15,85338.52662723322,85401.07888468755,85226.1549956179,85089.95989533505
1384,7811.2,85357.61851851126,85431.47051201366,85270.69778786959,85078.10837536753
1385,7811.25,85338.12974236865,85436.7776542512,85353.48557303053,85103.44848734756
1386,7811.3,85359.24636263723,85402.63987242345,85394.67518596679,85120.8936413167
1387,7811.35,85354.23272314518,85356.88301716145,85380.72346878494,85111.09131543871
1388,7811.4,85356.34306514329,85330.57555455613,85334.95848997102,85135.03858365802
1389,7811.45,85326.52344546386,85305.08782914959,85234.96858700985,85171.59816212555
1390,7811.5,85350.79299613998,85274.06256849463,85099.38610208518,85187.83120572864
1391,7811.55,85419.81153303238,85218.52676914142,85080.61353094908,85175.71133895584
1392,7811.6,85393.6876581651,85141.90780038077,85093.77097882012,85176.79007217275
1393,7811.65,85322.46397243565,85119.74480686488,85095.23013604728,85238.28128336398
1394,7811.7,85228.07761108885,85154.3306286615,85086.74743377444,85383.63664184308
1395,7811.75,85169.83871527099,85161.02396639451,85152.54827684908,85479.67870846597
1396,7811.8,85226.53282404445,85140.67702137136,85371.51934381733,85550.27087122509
1397,7811.85,85329.7359890176,85167.14303075618,85520.54616636946,85647.8893610038
1398,7811.9,85414.03969160272,85314.30262819146,85582.00399495503,85785.00109696908
1399,7811.95,85474.12990048973,85564.9955852393,85616.59931166176,85931.72495701966
1400,7812.0,85584.58471523467,85760.71641662555,85757.91359250632,85977.77610848128
1401,7812.05,85745.79494802101,85910.30260150321,85971.50118601807,85988.98843157994
1402,7812.1,85941.33069770152,86070.34940826817,86155.46002991349,86038.28599122241
1403,7812.15,86000.42034873912,86244.94307560676,86258.9789336162,86163.02057066484
1404,7812.2,86078.64022887767,86385.26027133274,86339.78303915901,86298.81481816871
