,wav,10,30,50,70,90,110
3487,8151.05,188123.8903131611,181103.24407131778,183971.06785295572,186179.9217048514,186841.61638447343,187658.29196337762
3488,8151.1,186906.47282374883,181518.32277556873,183995.39433590695,186241.40896970473,186963.3243639811,187637.78958010155
3489,8151.12,186281.77509492714,181725.80062054348,183994.4742874331,186279.36605490764,186973.54449042992,187639.5553379926
3490,8151.15,185777.54826630038,182060.06764777357,183960.1754427451,186319.7268367111,187009.14322016304,187631.38914042417
3491,8151.2,184860.0651932139,182655.47281978416,183923.24922710506,186374.6458690654,187032.80993596232,187635.70595552467
3492,8151.25,183021.51744965184,183307.41283288473,183956.78262773264,186418.42562334854,187079.9040372919,187652.61122296567
3493,8151.3,181239.67632313,183950.37023214958,183987.0591047882,186480.00100768814,187170.91634334472,187644.62928450157
3494,8151.32,180518.66298808978,184216.97454669364,183984.38052391002,186493.01429852215,187213.90407474,187663.56817432135
3495,8151.35,180013.251710075,184527.40200645424,184002.5597988486,186483.5724165559,187270.40885334086,187709.70544789356
3496,8151.4,179543.80476952062,185210.37992422955,184036.3511780157,186488.20785913742,187422.8389152885,187806.27654147247
3497,8151.45,178942.9029280942,185831.5273516901,184141.42273176237,186545.81568807637,187636.17836600696,187898.35087592792
3498,8151.5,180348.92391514644,186100.91181847142,184344.93984140828,186641.81613005907,187742.51878718514,187998.57114084964
3499,8151.55,183042.87198179128,186386.21935214056,184596.6261155452,186744.6978571386,187791.62284513612,188109.8625269488
3500,8151.6,184522.1385676633,186520.34415026766,184946.61453647754,186852.51859681893,187857.6708680849,188256.13725724016
3501,8151.65,186383.87583918098,186631.09289206954,185442.17953412083,186945.10109979418,187897.4093291077,188388.57726159136
3502,8151.7,188764.5211365384,186497.37959618212,186015.17467708988,186977.38725618456,187953.23220802334,188489.8192993277
3503,8151.75,191641.1264319148,186386.13313571166,186600.07011790504,187000.83146975964,188008.02294186276,188611.4004293207
3504,8151.8,193558.8077129018,186490.0473161824,187178.88563772064,187041.2776578884,188083.8156233363,188795.60260358363
3505,8151.85,193761.33928169997,186641.04622090713,187737.85130486244,187094.7501091635,188156.74302503237,188998.5966388641
3506,8151.9,193551.22562634115,186941.07716944514,188228.83600318988,187174.31032829286,188271.61121326056,189183.74217830334
3507,8151.95,193217.0156859549,187422.62618087482,188754.123010378,187279.83437893723,188421.079141122,189390.69615785114
3508,8152.0,191246.91031861547,187906.19606858486,189334.35097523037,187427.0305515236,188530.29943422318,189614.24041899413
3509,8152.05,187647.1663435106,188539.31893690943,189810.8048481709,187630.48941028636,188642.42884965194,189764.6669018885
3510,8152.1,185953.09184937595,189148.70201029483,190185.56533448957,187853.82354545232,188760.03043368814,189880.8254979886
3511,8152.15,186322.2847638062,189718.15597109083,190364.78471250876,188103.3572439305,188900.96834725028,189997.48243977208
3512,8152.2,186651.84153122822,190463.6446033275,190474.676048971,188397.11059898787,189027.47302804192,190100.0844568139
3513,8152.25,186270.7987967953,191321.85193618303,190461.07966317827,188728.3315090708,189134.41098470354,190218.7339096768
3514,8152.3,186465.78702379062,192187.8261375175,190395.17342680835,189097.14238671513,189302.6267126085,190323.84590925634
3515,8152.35,187429.48411519395,192779.71723766564,190393.6845326541,189473.20082206285,189529.14573716908,190369.22683920796
3516,8152.4,188019.51173216416,193133.22039086893,190454.2637878184,189840.72811816647,189741.03157460838,190393.5508573024
3517,8152.45,188641.0473081083,193297.76494321768,190644.53884766088,190313.12236837513,189934.59461103473,190409.2804740314
3518,8152.5,189580.9926638376,193467.55864680352,190912.12372195287,190801.8608125495,190122.4974772344,190410.77870953485
3519,8152.55,192016.93832321517,193650.3704984049,191158.91105139893,191197.6117978269,190307.04566824017,190405.8226458267
3520,8152.6,193412.9312052413,193736.76090881822,191473.16785898685,191513.29205279518,190542.33549017351,190436.48690143827
3521,8152.65,194134.57910620671,193854.97779526783,191735.9159449827,191755.98628775717,190791.14059858007,190500.89619185904
3522,8152.7,196329.304422103,194019.35609897817,191924.586577017,191934.23661590164,191039.6018126525,190560.19716790068
3523,8152.75,200342.81831069334,193990.3357920412,192109.43431461827,192064.6492271387,191330.79908203517,190590.8903426072
3524,8152.8,203624.89805933458,193863.57180539484,192356.4910772515,192164.66360066074,191649.92620704882,190634.33491782763
3525,8152.85,204237.075717701,193567.23481326518,192661.447265398,192346.35181281125,191975.78840994087,190711.5238861125
3526,8152.9,203398.44498696644,193345.81564883364,192882.08230788857,192621.68675184337,192186.38610655788,190755.3302205966
3527,8152.95,202389.9125647048,193187.76526152022,193068.73689526075,192887.15314447216,192358.7705405179,190760.321275547
3528,8153.0,199881.03761538517,193126.2121710604,193431.88286950203,193185.29596318817,192550.0949301724,190768.4993039958
3529,8153.05,198323.86161536252,193181.74699423887,193736.12777108324,193468.5298105315,192705.0580006451,190778.21861117237
3530,8153.1,197487.5129913138,193369.9639452884,193853.62258489837,193705.22424470013,192821.88962224883,190789.79697288593
3531,8153.12,197322.9155601875,193458.49145386924,193868.02154349835,193816.08196006416,192859.79481727158,190807.6880899344
3532,8153.15,196359.48927697027,193427.36692317782,193913.2098961764,193996.66722247537,192943.83275552694,190835.3562152445
3533,8153.2,194201.93923218542,193371.49141731483,194028.60584563957,194239.03991030957,193033.19548579497,190906.573756961
3534,8153.22,193175.99159634422,193337.2105832591,194099.13294378947,194317.0051731565,193043.89877312037,190956.48840794634
3535,8153.25,192096.66132332207,193388.10847920072,194184.4403790544,194433.61894800854,193073.54975633626,191024.07022420006
3536,8153.3,189697.88796896677,193546.91286336948,194266.4358656189,194635.1372693338,193056.54242067746,191178.3377970391
3537,8153.35,187658.67729510955,193645.1144902207,194384.33672298616,194879.20584389096,193049.31429433232,191344.62097508824
3538,8153.4,185429.04826053107,193587.36608616903,194618.81938228593,195109.12743406257,193090.93183151822,191529.6213035701
3539,8153.45,183709.78156196777,193534.40078638203,194954.83598063403,195104.7589906654,193086.0292658175,191696.83245246296
3540,8153.5,182759.62832274212,193596.12077615227,195235.9291989361,195078.65891808088,193037.41664391814,191829.8316806994
3541,8153.55,182560.51661433373,194043.1233491323,195466.37800958435,195040.31300725136,193046.71204775653,191968.69031901535
3542,8153.6,182898.13679294768,194412.0783083634,195691.94627433165,194941.73922883655,193043.10857710993,192130.44912423837
3543,8153.62,183160.95343089054,194432.99888896898,195789.06819205545,194887.82259818132,193018.346647081,192174.8595390574
3544,8153.65,185045.65323177495,194510.74272213376,195907.20007515934,194798.99019959586,193008.45365827507,192241.12672761356
3545,8153.7,188700.89976860338,194508.3258419787,196075.90580572854,194696.71122214565,193024.7774257365,192374.02646055273
3546,8153.75,192259.4945761826,194455.0656391734,196198.32956113794,194663.2268212182,193020.68797517853,192463.68155343295
3547,8153.8,195631.3482410516,194486.3922934724,196343.74948499308,194602.71946064502,193053.43282502738,192564.3390783562
3548,8153.85,199454.44274882495,194489.5719801803,196560.89480413173,194516.4069803199,193099.8852336471,192666.7308567613
3549,8153.9,202594.69030500253,194749.8626092667,196724.72505544566,194477.92947723705,193182.8447627215,192725.69919587715
3550,8153.95,203123.20160689123,195318.8334953108,196746.62696604434,194459.07259218913,193293.8718561692,192757.5401857755
3551,8154.0,202289.95587739852,196062.94537964006,196504.78123669873,194359.1346592728,193307.9148808308,192813.60550852408
3552,8154.05,202052.4554915531,196696.8273411187,196287.90868663063,194210.64705791607,193305.19243720727,192856.182582494
3553,8154.1,203840.78278441093,197130.01344032222,196032.64356270136,194048.68650331313,193297.7339799262,192895.88064216732
3554,8154.15,204749.54413067386,197446.19085298543,195729.16206196425,193920.37373706853,193303.36747243407,192907.15864426884
3555,8154.2,203852.69415178298,197918.57680987974,195440.15657496874,193765.0495309568,193241.34842805905,192909.99301903488
3556,8154.25,202559.51866513182,198570.6754286768,195197.5475183119,193592.1898134053,193237.48918823453,192953.0739423042
3557,8154.3,201396.3350702579,199111.4291488779,194967.64082863383,193463.645557543,193281.11758520608,192956.04568783107
3558,8154.32,201024.92392843953,199304.99888500085,194867.2339030287,193438.51098251808,193314.66098719076,192941.8188408737
3559,8154.35,200165.80374235773,199605.41972758516,194710.68414534983,193419.1948030507,193353.25913806687,192926.60183058243
3560,8154.37,199092.28062694916,199895.165579589,194592.14046919768,193419.5520461381,193397.96407960792,192918.68860777866
3561,8154.4,197519.8187621566,200145.4842710511,194500.06875575322,193423.6915902044,193448.73610041078,192908.7729188274
3562,8154.42,196620.48734665368,200370.11272695547,194445.62074987873,193425.9536187642,193467.99946073245,192920.72487143255
3563,8154.45,195794.33482693785,200520.73255576368,194419.6415379106,193391.80281407532,193499.24633456627,192937.1064198085
3564,8154.5,195520.82640708156,200360.14108821683,194351.356185695,193334.58981275858,193504.74385290453,192988.43544078348
3565,8154.55,196109.42323662806,199433.02423752996,194149.46786552944,193258.2122474853,193526.51977621423,193001.00027319565
3566,8154.6,195733.0010003996,198613.11094619366,193889.565783026,193148.04895582647,193522.37893711712,193031.6938287951
3567,8154.63,196378.44928336804,198115.96910643324,193713.7293912739,193087.55375394825,193474.70709917336,193049.4222670579
3568,8154.65,197234.18435999667,197719.67975885462,193576.054075984,193059.23608561823,193446.0435586608,193059.53146881895
3569,8154.7,199371.10971944718,196828.63416252323,193251.5317996682,192979.72374087755,193400.5606316725,193071.1269885794
3570,8154.72,200033.02920767912,196464.6382727384,193119.690795612,192937.08121070912,193360.0830485423,193062.46531937653
3571,8154.75,200998.00615290995,195980.29184234736,192999.42968129014,192896.95249877434,193326.93594556558,193043.7330633294
3572,8154.77,201780.78304674046,195656.67498367518,192934.01717426188,192878.77672617664,193298.2378811156,193044.35088449545
3573,8154.8,202591.54854932122,195273.3473885951,192850.83969172745,192840.27905137755,193244.46097213787,193039.59864699558
3574,8154.85,203189.74364202746,194613.64260825247,192763.3044045399,192813.11819023773,193165.1212772228,193077.76207649749
3575,8154.9,204011.08466293305,193791.15284142227,192763.5816409467,192854.193597757,193072.6457737433,193100.5215368024
3576,8154.95,203874.89750086446,192917.2902087369,192782.31488101906,192947.99954476606,193015.72965876482,193088.14996112435
3577,8155.0,202314.85841707184,192214.67125689992,192752.92502055396,193009.8164723819,192948.38367340327,193095.289835837
3578,8155.05,198289.87521723463,191473.85297515785,192591.25668558956,193026.41784193565,192892.37120049738,193106.4030139098
3579,8155.1,192327.15372017567,190432.13265195824,192330.73353382782,193061.8861066826,192861.64210857742,193099.54455575548
3580,8155.15,188262.61583553307,189200.3013595331,192038.08420336663,193048.25375677223,192831.35221757152,193087.96354654655
3581,8155.2,184670.54972703342,188381.0838301904,191816.32249091755,192928.8746758102,192819.7409612241,193056.27875561872
3582,8155.25,181217.94171524898,187724.16625077277,191626.33400874984,192800.19420027427,192789.52072214423,193030.0234038238
3583,8155.3,178001.7881925802,187049.4613681453,191445.609132398,192733.62379634948,192754.4579966813,192976.08782062176
3584,8155.32,176821.20769501725,186810.71674396604,191387.1184324253,192728.35368094125,192744.20644984095,192938.7318552378
3585,8155.35,176511.39148946726,186454.31580244878,191328.21600055203,192713.72265344879,192717.4945107144,192886.42579061055
3586,8155.4,175989.0604793992,185985.00582988665,191297.14094236732,192655.8852378277,192706.32675092496,192775.98693657017
3587,8155.42,175545.24355937942,185813.3510191303,191293.6107818769,192613.01605464183,192709.67781835064,192750.45662180922
3588,8155.45,174875.48398690444,185750.43132575913,191331.7242837558,192580.1168447715,192695.6505409499,192715.73357469673
3589,8155.5,174962.49264942712,185474.0815655279,191345.42829604563,192510.47241053628,192667.84217710388,192661.38730156398
3590,8155.55,178059.8170488208,185130.3276641349,191265.4582865156,192447.81100058145,192682.23220535676,192567.57070678493
3591,8155.6,182255.50777473443,184891.0728476725,191148.1287073004,192344.38591858235,192695.73320471914,192486.31197961833
3592,8155.65,182301.7193304432,184947.56001171016,191044.23228753335,192238.8437813069,192690.94880044734,192420.60370303516
3593,8155.7,181200.37583623352,185094.79230203366,190855.36687397776,192155.13366057142,192675.20402582656,192320.7781579517
3594,8155.75,180913.1697198312,185466.14149986865,190743.48784339582,192104.32808295224,192617.57355937976,192246.8607069991
3595,8155.8,179338.29842970896,185850.0024403394,190663.83364026592,192048.985113929,192547.20397751173,192148.02726525022
3596,8155.85,177806.25431673514,186243.7228972965,190599.5187140951,191983.40363015444,192503.08479637065,192070.2068607381
3597,8155.9,178228.50402352825,186910.67349273706,190533.49876581677,191949.33379632962,192449.75812037254,191985.9007252144
3598,8155.95,181313.30215119378,187875.52893917754,190393.63288175804,191940.8851188693,192340.48045425615,191906.41390450153
3599,8156.0,185605.41217925542,189080.53998663882,190244.2206286033,191887.3637107874,192302.3499856009,191839.8302235652
3600,8156.05,189851.8307632624,190365.9931930628,190080.95572358504,191787.27942758356,192223.8314585301,191811.64573206546
3601,8156.1,195043.903138348,191635.1072676901,189947.80127858018,191717.03971034437,192114.77977665234,191803.24158267313
3602,8156.15,200444.79875735153,192896.39974835343,189906.7357206767,191655.47029755425,191986.79414738427,191804.50490046418
3603,8156.2,203420.17332934542,193624.34944371693,190034.96955225317,191548.93748069962,191852.96479436755,191787.11067658328
3604,8156.25,204402.52827833724,193999.35475485027,190235.81534034899,191445.34585057665,191684.7576408326,191767.07342157085
3605,8156.3,205397.61417292838,194127.82120466512,190484.08995730986,191416.46280960945,191571.2918734489,191718.24884792016
3606,8156.35,204923.87136086062,193951.23421252664,190693.11577442285,191380.84783786823,191431.8537807224,191643.5688876108
3607,8156.4,202892.98331338793,193826.43893916125,190874.3420478678,191312.6049124362,191315.16212991203,191620.92934499573
3608,8156.45,200539.60116403343,193808.33694997252,191141.5311595208,191190.89987386635,191211.09555918287,191602.59191244177
3609,8156.5,199408.1855051653,193743.30693337347,191448.89211068797,191038.35780138584,191113.08826961278,191578.41540545307
3610,8156.55,200140.32388576088,193592.18425423323,191688.61953933485,190937.94696940258,191005.06432838168,191542.1939462841
3611,8156.6,200515.50898197043,193488.70246844538,191942.57338431565,190781.5475381987,190919.18452644846,191479.650127123
3612,8156.65,199798.83527109545,193581.3216638377,192320.63715034872,190609.86429466028,190847.02698681774,191337.2867922822
3613,8156.7,198732.70069180356,193804.0214158478,192718.1680844752,190501.72957160906,190802.8394026118,191162.19569835503
3614,8156.71,198631.56158412542,193855.01106965842,192786.1523115321,190488.5051300845,190786.3700211806,191130.98884193262
3615,8156.75,197541.51810668153,193955.78680081657,192898.86214261144,190461.70239274326,190698.61636679497,191005.28869966874
3616,8156.79,195869.08636396428,194008.81280670676,193018.8961715853,190420.04440139767,190643.65821732764,190893.573140676
3617,8156.8,195281.89816182118,194026.68410045633,193041.59665444077,190420.05395788682,190627.73825895146,190864.41418952608
3618,8156.84,193379.55668340696,194061.42292075095,193124.18675214244,190428.1288299975,190616.32434060896,190754.314629882
3619,8156.85,193019.99257122222,194069.17520894617,193106.5050062023,190425.42032666717,190618.17585611495,190726.9130452258
3620,8156.89,191104.55785284977,194007.67954184845,193088.03998515746,190402.04294628024,190564.1064512802,190638.3213866379
3621,8156.9,190600.38828669192,193949.65222941877,193052.19567364085,190394.6416786944,190558.69677120956,190614.1823641832
3622,8156.92,189566.936987697,193830.55425307775,193013.59462171927,190386.2461256357,190544.52724128595,190582.8042962846
3623,8156.93,189163.5903977287,193770.76111888463,192995.83293640552,190386.05319672904,190537.42539228965,190564.93937900348
3624,8156.95,188585.8970730786,193651.43621409006,192937.09184061605,190381.8053761906,190529.97875528428,190525.20588865614
3625,8156.95,188585.8970730786,193651.43621409006,192937.09184061605,190381.8053761906,190529.97875528428,190525.20588865614
3626,8156.98,187470.061213902,193441.63359224988,192872.4541228959,190392.05091143033,190502.77187343605,190478.99235676564
3627,8157.0,186865.47882431682,193393.7908758343,192793.02936669564,190410.34593003851,190479.98289832732,190444.6520007792
3628,8157.0,186865.47882431682,193393.7908758343,192793.02936669564,190410.34593003851,190479.98289832732,190444.6520007792
3629,8157.01,186536.48552509907,193343.1253021297,192762.35147548682,190421.03529894102,190474.28719374805,190428.61234484293
3630,8157.05,184862.89570523347,193218.33932415742,192669.66670349898,190448.58196565133,190440.2840339015,190360.9768421705
3631,8157.06,184395.19244960372,193183.594293948,192672.3969044345,190455.14932683422,190418.72603477765,190343.86787359283
3632,8157.1,183637.3319708422,192985.30837835884,192554.3695654683,190502.14538215954,190364.7978432047,190267.6872986878
3633,8157.13,183624.4876886071,192833.99191082083,192464.54717542807,190564.77992353693,190297.42846793868,190222.488536157
3634,8157.15,184078.55396017875,192793.8344160783,192394.49653864928,190624.07153788843,190245.76949988204,190187.82303364502
3635,8157.2,185018.79034966943,192764.18707291543,192294.62693205464,190827.6440503982,190033.08499325556,190087.52416470012
3636,8157.25,186276.59187865545,192781.91642362165,192246.22638761564,191039.38418160955,189855.1046109824,189964.03241325295
3637,8157.3,190180.6811051671,192685.0390667799,192098.65005334764,191116.27051856587,189764.3239437705,189838.8603882003
3638,8157.35,195520.67881523888,192447.87336264868,191877.34984346657,191194.0096002866,189702.09440547935,189711.65188164636
3639,8157.4,200285.83060767822,192118.17952776738,191650.88265056958,191212.13987966807,189647.5998416892,189607.70544727368
3640,8157.45,202297.64562114273,191676.53795594026,191348.17916730873,191146.288772846,189599.82038450547,189529.79436319874
3641,8157.5,203142.9286099417,191103.37351298187,190990.78448489858,191101.60150574756,189590.87628390762,189465.0354018074
3642,8157.55,204971.045778158,190398.83532697972,190628.762095347,191091.64290379742,189615.04785057093,189385.68682568162
3643,8157.6,205961.5693449271,189781.73720267517,190312.77065618784,191088.70687750806,189620.3061051491,189322.65952928862
3644,8157.65,203095.5238930711,189530.102940126,190072.80519803747,191008.830666751,189632.84947300807,189254.03691573237
3645,8157.7,199288.51442196034,189476.57321634132,189918.78906704826,190892.0515317355,189705.23816513718,189126.17818355298
3646,8157.75,196455.4501676291,189355.1269867954,189867.4929384964,190694.35628313775,189788.08530131113,189005.66441152486
3647,8157.8,193782.478543812,189156.0654383635,189851.09290525145,190519.42777705702,189806.55308613146,188878.0159633285
3648,8157.85,191103.0786375322,189122.67140730357,189770.18873462526,190333.40990636332,189780.87018847163,188784.40299392602
3649,8157.9,188950.29905362733,189098.45872646186,189636.70788194617,190128.74027449056,189733.91670107638,188680.33697360056
3650,8157.95,186744.95248189528,188936.83286039522,189447.92808628987,189918.28785504,189620.0711712888,188601.6781553491
3651,8158.0,183964.4351417011,188459.51373072906,189206.3385695152,189704.46562434087,189508.1843486266,188487.8199376192
3652,8158.05,180657.13970490985,187992.80287131586,188999.45374878182,189479.73036075896,189415.9224810728,188332.19752066254
3653,8158.1,177086.4956329131,187664.99995074462,188827.34995389282,189251.0707337667,189358.61134686065,188128.85723662574
3654,8158.15,175851.68034407758,187278.90006223257,188656.31933733248,189044.36975192273,189332.40653903174,187912.6318635447
3655,8158.2,175870.85213443567,186726.4986264643,188600.37070812177,188878.88709657165,189249.16392254012,187719.77189912385
3656,8158.25,175145.29909164883,186268.7883420981,188561.93859227162,188746.35776446213,189120.6056709196,187579.30717812592
3657,8158.3,175617.6149757154,186088.2717502245,188224.37205133177,188604.91318268576,189062.6609021561,187486.97792031534
3658,8158.35,177373.38176925533,185999.3831736474,187906.63232147956,188450.25838171935,188932.03241677667,187391.1962514488
3659,8158.4,178968.46063968705,185967.51035348003,187778.74788875369,188279.21229449916,188753.34478182465,187226.59931135198
3660,8158.45,181684.5818111433,186069.0593489026,187651.32549394108,188024.57714570587,188535.67058624633,187071.3034868207
3661,8158.5,184549.9002299561,186080.30532996153,187495.58106956902,187766.103839736,188337.6535252538,186926.07391570066
3662,8158.55,186776.44541200236,186086.6201568993,187303.64526831676,187525.45039210827,188064.69485957787,186779.39340229434
3663,8158.6,188632.7299544639,186190.2172894476,187160.1060822235,187315.96533578003,187693.82905619228,186616.88137851036
3664,8158.65,189742.55665806346,186481.14721692452,187063.70402103892,187129.43270907705,187219.71682636527,186486.65152848695
3665,8158.7,189702.5249860742,186871.30431034605,186904.3584782974,186987.7543496186,186768.47017820927,186378.2342549115
3666,8158.75,190488.46165294797,187153.55781707872,186671.55679552688,186928.84958132353,186369.83665618923,186235.8368460174
3667,8158.8,191570.7768581435,187025.67739504593,186432.00860361438,186872.32461983443,186021.25790714976,186086.2101217988
3668,8158.85,193255.69075834795,186596.6814540297,186159.92915358537,186741.93926725132,185725.95421095003,185995.16896089911
3669,8158.9,195142.35890344752,186348.74022163544,185914.21358410784,186556.98211214482,185464.61858753284,185900.0689644665
3670,8158.95,196588.69659978934,186312.70715188902,185710.03349956428,186426.05916740073,185144.0732493056,185771.85694962487
3671,8159.0,196903.40341302453,186362.8674028282,185472.29275953944,186259.81499225603,184800.71546877266,185612.5928809504
3672,8159.05,195585.95272194842,186513.84688091069,185275.8622099265,186068.26174815308,184539.21825974778,185429.9457028817
3673,8159.1,193487.27719674466,186729.49603297262,185156.99885899923,185749.74555667862,184264.70168900798,185255.29814143167
3674,8159.15,192023.0697056294,186942.8132106577,185086.62290892508,185315.24756017022,183982.70973652153,185072.80361010449
3675,8159.2,190801.2631868731,186989.86958632,185123.09863379895,184792.45495185806,183715.26949212418,184909.44110920944
3676,8159.25,188610.77443747417,186867.97179781218,185273.74670686023,184221.40551204677,183503.7023083731,184779.66366358678
3677,8159.3,186065.29381963727,186853.55819298563,185341.7774117904,183644.69845413906,183365.63130796133,184661.36424782188
3678,8159.35,182172.29196151285,186732.39545921222,185325.1724041393,183128.2417677681,183227.85122911376,184579.04110397486
3679,8159.4,177626.18639956167,186399.22940226743,185284.16433924658,182688.29980695545,183079.79975925374,184531.83393080276
3680,8159.45,175181.9607047164,186182.15104609908,185186.7050951217,182299.60552706625,182976.5463727734,184478.46648722774
3681,8159.5,174401.4620602629,185885.37505474806,185073.9831088432,181917.56833892403,182933.52462311904,184387.68523123482
3682,8159.55,174723.54010724236,185296.6100394535,184975.39549758798,181594.69119532112,182837.44223309946,184312.15614097757
3683,8159.6,175878.85016308978,184740.99007051133,184859.85339117356,181370.7595719032,182705.4903248708,184263.27474498635
3684,8159.61,175890.2286876283,184623.4792891003,184837.30506830345,181335.45766246252,182692.39350025693,184248.19419560287
3685,8159.65,177105.23776101068,184283.7801143058,184571.639487029,181168.28516705334,182584.22675760105,184174.025820993
3686,8159.7,179506.6115269302,183971.78666844752,184020.8854535267,180960.82480570878,182498.56167607033,184074.88108736541
3687,8159.75,182917.13163000764,183783.32850478592,183222.9604806257,180833.80808868672,182459.37113787452,183997.8337948274
3688,8159.8,187127.18574113533,183647.45107843896,182387.98311743318,180788.77994859367,182383.3119133351,183910.044060789
3689,8159.85,191579.3550720916,183421.01443038502,181644.30442713702,180705.31408928838,182272.9312763782,183843.12112969387
3690,8159.9,195575.66705367152,183227.4193695396,180958.14988510075,180609.37286774203,182218.00531288914,183777.5087862393
3691,8159.95,194729.29054209028,182995.00560162036,180365.00784598856,180598.3280503726,182199.44370306339,183691.92124161916
3692,8160.0,192673.8563108427,182762.8988461343,179856.20150017942,180607.99624189918,182180.64431640983,183660.47400238962
3693,8160.05,189976.55963070263,182504.55626279282,179299.6210081403,180649.0064193899,182161.05339413698,183679.27459267856
3694,8160.1,185700.8031790786,182367.28537582577,178788.7580819349,180653.19554768596,182211.8191121724,183636.79030028937
3695,8160.15,181046.8175644389,182132.44733135818,178387.69315373275,180659.6681057364,182289.67085866106,183566.0457020171
3696,8160.2,178406.4308405737,181411.44871121657,178002.838068215,180691.96538158788,182326.87871639346,183502.22160743157
3697,8160.25,177780.86630207513,180235.7302860369,177645.7183289953,180729.81124676592,182338.69735482795,183439.68793936752
3698,8160.3,178682.44691697822,178905.87656924297,177360.03394943132,180737.04782693632,182425.77297828908,183426.5166037094
3699,8160.35,180230.5497390512,177698.80269109513,177123.7328403479,180753.46404879444,182502.4245756022,183387.18216710413
3700,8160.4,181641.3802060081,176620.38823855697,176912.79001734738,180784.45993790022,182478.2305473844,183332.23773365578
3701,8160.45,183720.9687589041,175682.37360328934,176754.03696610298,180838.22748620002,182460.34926432493,183298.10322636034
3702,8160.5,183759.5139750557,174591.7877342662,176794.48437344254,180918.21529338724,182477.40337240163,183272.95316081194
3703,8160.55,182441.69747364847,173414.55894180454,176905.06606222378,181012.980912028,182537.51088419292,183241.19483035526
3704,8160.6,181348.15175138373,172271.13946454527,177097.63654977706,181076.64467854705,182628.2857145382,183205.30426358074
3705,8160.65,179333.99807656195,171313.57556739217,177256.76141404238,181187.17481131718,182673.1448805859,183190.82815796795
3706,8160.7,175743.42939199755,170575.0935077178,177428.5344855652,181286.6359653218,182677.0942878814,183217.34234838982
3707,8160.75,170368.68063647134,170076.81953067085,177608.4039593315,181351.27597498172,182718.68818326056,183237.1519270952
3708,8160.8,162474.7547807453,169853.361073121,177859.61755476057,181409.88142704766,182734.33294214477,183277.21779604084
3709,8160.85,154493.71428443945,169912.2384672889,178230.15620974582,181477.7165634065,182734.54194896328,183343.43028665488
3710,8160.9,149154.8547683252,170149.45858079958,178632.61627276253,181485.97899135426,182773.5445744014,183449.24724852943
3711,8160.95,146321.91558036365,170556.4561639766,179051.16158730403,181463.39379116966,182813.72737282558,183474.26887633294
3712,8161.0,145724.92879361467,171161.5533679566,179488.17825244885,181458.08404366148,182841.77526499395,183498.22657785343
3713,8161.05,148189.02884950387,172025.15725181025,179786.07591665038,181526.0679039781,182878.78352407683,183554.89778376376
3714,8161.1,151047.51903179483,172890.64283395078,180003.1982810095,181659.92638736856,182923.64215626006,183635.86605470825
3715,8161.15,154487.57979005674,174006.77362729743,180255.0540164591,181811.95109946388,182902.175147084,183752.33992388463
3716,8161.2,159745.41774762046,174723.62734875025,180539.6813899793,181932.6627640478,182914.5099100218,183894.676161114
3717,8161.25,167999.61451712015,175451.7633056677,180801.72456362713,182005.66852423086,182940.75094749263,184024.21501531155
3718,8161.3,177043.86006983338,176285.90850154118,181073.2362981427,182098.69967543683,182977.45626011194,184154.0384863829
3719,8161.35,184450.57798998395,177269.90546016485,181405.53716796194,182214.3598685903,183041.07936754683,184307.96711595004
3720,8161.4,188848.5171787248,178474.82119858902,181750.46452264424,182427.41817126898,183102.3716821805,184388.13919392836
3721,8161.45,191199.10471555,179837.38457564215,182016.97232023336,182657.29918577732,183182.55385047465,184474.54333571575
3722,8161.5,192264.64865228633,181251.82476127523,182278.2579229467,182900.92737333785,183212.8564550525,184575.75216568634
3723,8161.55,192936.81532281864,182755.09402242568,182576.51049591167,183112.17387590522,183246.2253646632,184645.51082561276
3724,8161.6,193982.4443163858,184292.48752995412,182872.0139083307,183218.7493866388,183349.29869657737,184714.3477987642
3725,8161.65,194617.3667946023,185639.62968529077,183240.68907892995,183276.7737220154,183482.90722483286,184806.4906854043
3726,8161.7,194152.24522865418,186981.34669491785,183607.8334835711,183327.38380494728,183676.40464392494,184869.21862873383
3727,8161.75,190817.27173600983,188365.88137784688,183807.07664723808,183374.3557481328,183916.64705756924,184963.64300445534
3728,8161.8,189578.5281532755,189787.1766267398,183966.83332224976,183459.28761021435,184097.768875932,185059.1268146948
3729,8161.82,189424.2856326558,190461.78059356983,184045.14400214324,183502.35645067084,184189.93589875675,185114.2512756307
3730,8161.85,189209.2787802666,191071.79626067868,184174.01313911856,183601.54254055148,184306.2689798605,185180.9061030226
3731,8161.87,188952.83275548334,191678.86201410418,184251.48570123047,183678.23823969936,184419.75641151887,185247.1700280656
3732,8161.9,189038.8455614827,192044.88254688613,184446.5659150361,183800.6527161441,184559.14450016402,185325.88826304043
3733,8161.93,189081.42510193316,192460.0334692311,184660.05978567724,183927.01651728418,184706.15299889405,185425.9988211666
3734,8161.95,189520.8506439488,192459.63619933653,184858.89203661686,184014.96725049886,184812.04188732803,185481.0211534419
3735,8161.96,189684.8203770367,192494.53814175414,184955.34186219415,184065.7507069918,184858.76111358768,185515.54492270865
3736,8161.98,189987.10414194697,192556.652274849,185149.3257631448,184169.51121431647,184947.41271647258,185578.64298808217
