,istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,snr,period,period_h,TIC,Sector,note,dur_over_period,TPF,check period,
1790,9361,9365,300098,300102,1644.26353923066,1644.26909472471,91.5943060262387,6.57782004993204,0.243354916572571,0.005555494053624,15414,2.06307594878701,0.075715501326079,1.8171720318259,351099931,12,,0.073373271738617,,,
743,14716,14720,305468,305472,1651.72176002115,1651.72731546724,140.827720540376,5.6688715784966,0.513390898704529,0.005555446091421,15414,2.06307594878701,0.075715501326079,1.8171720318259,351099931,12,,0.073372638285729,,,
1333,2146,2152,330573,330579,1686.58186869119,1686.59020206451,84.6052307371891,1.79597668009693,0.317876100540161,0.008333373320511,18125,2.19021177418741,0.114038182205855,2.73691637294052,156152778,14,,0.073075290743131,,,
1256,2515,2525,93891,93901,1357.86271934376,1357.87660815287,126.256964406746,1.57648757236129,0.335498452186584,0.013888809115315,18017,4.14898886644053,0.190298983088541,4.56717559412499,234495456,2,,0.07298414783884,,,
1883,16324,16330,460594,460600,1867.16896663264,1867.17730003637,47.0758552375589,0.897577593446645,0.234899044036865,0.008333403726738,17334,2.0024887328734,0.114467735225745,2.74722564541787,219773818,20,,0.072801333146877,,,
2085,1590,1593,388603,388606,1767.18504161826,1767.18920825494,51.7363340368356,3.4419648799866,0.212855815887451,0.004166636686705,14493,2.56745186088585,0.057268800553124,1.37445121327498,66198474,17,,0.072755787557309,,,
1761,3175,3190,409039,409054,1795.57066430159,1795.59149769645,98.9323191340473,0.868445769020858,0.246768236160278,0.020833394859892,14476,2.10347836726471,0.28639903882525,6.873576931806,436936505,18,,0.072742544616582,,,
1603,9564,9574,380454,380464,1755.86645806941,1755.88034695112,96.839857238216,2.22947890618565,0.267808794975281,0.013888881705952,13545,2.43241784914731,0.191124289024723,4.58698293659335,469952974,16,,0.072669370161295,,,
1232,847,852,387853,387858,1766.14111319244,1766.14805765622,119.760851952868,4.97852409341884,0.339818120002747,0.006944463783611,13238,2.10182911201673,0.095569131015128,2.29365914436307,360020321,17,,0.072664297664397,,,
1329,12421,12441,437523,437543,1835.13111654023,1835.15889429424,198.34292413964,1.31282876992566,0.319422125816345,0.027777754011822,16485,2.56426117853996,0.383201364429482,9.19683274630758,310634695,19,,0.072488661550509,,,
1693,8515,8536,143585,143606,1426.88437627205,1426.91354294415,215.026199601288,3.77522665398746,0.255118012428284,0.029166672098199,15481,2.09096304969937,0.403083858585663,9.67401260605591,439913926,4,,0.0723588193299,,,
1918,1269,1273,349851,349855,1713.36263482798,1713.36819042791,59.6254097672497,2.83813589733661,0.232035517692566,0.005555599936997,11206,2.72629422493317,0.076953395669876,1.84688149607702,468588152,15,,0.0721943442344,,,
122,11128,11144,361045,361061,1728.90660533864,1728.92882712572,1170.27128065388,9.34200975454493,1.93947052955627,0.022221787082572,16080,2.39423883744538,0.309885004502168,7.43724010805203,229683574,15,,0.071709785112937,,,
1703,10346,10353,320221,320229,1672.21246410292,1672.22357521861,122.776288434475,6.06194710541999,0.253571152687073,0.011111115687072,17467,2.42155710995863,0.154962839219287,3.71910814126289,31792609,13,I,0.071701807627239,,,
687,14907,14915,324807,324815,1678.58189061551,1678.59300165948,193.146271559057,3.43559509327612,0.541846513748169,0.011111043974779,17467,2.42155710995863,0.154962839219287,3.71910814126289,31792609,13,I,0.071701344856336,,,
2015,14097,14103,322171,322177,1674.91883904162,1674.92717245639,77.5660951054732,4.61391256895094,0.220670104026794,0.008333414763456,19282,2.09849368601325,0.116240126928154,2.78976304627569,410058419,13,,0.071691377011372,,,
483,526,535,228592,228601,1544.94690332951,1544.95940334486,345.982630371824,9.65305660048193,0.714712619781494,0.012500015352998,16062,2.23666716297307,0.174460910187646,4.18706184450351,93995252,9,,0.071649376009522,,,
908,6020,6024,490747,490751,1909.05207761674,1909.05763329264,113.516258277082,5.62498354488769,0.434720396995544,0.005555675892538,15764,2.66088921162567,0.077583308143432,1.86199939544236,393895181,22,,0.071609164722223,,,
1862,13668,13679,477997,478008,1891.34080425788,1891.35608194981,146.764159888466,4.78948976251501,0.236446738243103,0.015277691931033,18121,2.77442114903495,0.213644846229359,5.12747630950461,229671667,21,,0.071509761179222,,,
1075,12785,12790,437868,437874,1835.61000344842,1835.61833652447,138.09197157134,5.32640151207391,0.378321886062622,0.008333076050349,16576,2.20192806876406,0.116648087592906,2.79955410222973,428906379,19,,0.071437742549461,,,
1076,12785,12790,437868,437874,1835.61000344842,1835.61833652447,138.09197157134,5.32640151207391,0.378321886062622,0.008333076050349,16576,2.20192806876406,0.116648087592906,2.79955410222973,428906379,19,,0.071437742549461,,,
341,13020,13034,538378,538392,1975.20219417576,1975.22163825247,334.90645711001,6.55547370608761,0.943698406219482,0.01944407670635,17918,3.65832733525227,0.27223551769604,6.53365242470497,160618342,24,,0.071423732182,,,
2008,3369,3372,135653,135656,1415.86708540037,1415.87125207719,46.3658223124965,3.70092083428621,0.221899509429932,0.004166676822024,15494,2.58490537656042,0.058337875565661,1.40010901357587,97486157,4,,0.071423184022776,,,
1219,4307,4316,391377,391386,1771.0362634196,1771.04876329637,102.582183322169,2.76780230206472,0.342264413833618,0.012499876762604,14494,2.33545709885887,0.175145309490216,4.20348742776518,352949913,17,,0.071368607009726,,,
2165,3867,3888,446918,446939,1848.17929126288,1848.20845828759,92.7040756179804,0.912530243481232,0.205934643745422,0.029167024714752,17334,2.02486479862873,0.409186469623939,9.82047527097453,53307637,20,,0.071280520935988,,,
308,10980,10994,380778,380792,1756.31307782901,1756.33252257955,467.444950507482,7.22039053207495,1.03091764450073,0.019444750539606,15418,2.58060369032979,0.273154717918116,6.55571323003479,160618342,16,,0.071185849132707,,,
1134,14321,14328,263324,263331,1593.18380626993,1593.19352843086,156.541528449312,7.64256739549227,0.364002466201782,0.009722160930096,15971,2.02721315066088,0.136625144440637,3.27900346657529,300037002,10,,0.071159382629749,,,
1002,12371,12385,341638,341652,1701.95141859601,1701.97086307966,195.416857878494,2.93991936573842,0.404741406440735,0.019444483653615,18125,3.41952591917234,0.273282619324983,6.55878286379959,160618342,14,,0.071151556222798,,,
1852,4409,4423,391479,391493,1771.17693393398,1771.19637805648,182.690355943104,4.54485544587614,0.237801194190979,0.019444122500772,13532,2.14015435743469,0.273365706566141,6.56077695758739,352239584,17,,0.071128609162494,,,
1289,847,863,92192,92208,1355.50218044555,1355.52440267956,148.38753752919,1.27705205606985,0.327022910118103,0.022222234003266,18017,2.83335726937764,0.312816398128497,7.50759355508394,232083054,2,,0.07103922344294,,,
2137,12628,12631,478020,478023,1891.37746073758,1891.38162736845,40.4730303206853,2.09572107060765,0.208354234695435,0.004166630867076,17058,2.00077619238252,0.058711433317811,1.40907439962747,172532214,21,,0.070967963676199,,,
2000,13626,13629,166396,166399,1458.56659397962,1458.57076059125,67.5036301929254,6.64015999922714,0.22304368019104,0.004166611630353,17367,2.24160034583535,0.058912482407573,1.41389957778175,284704594,5,,0.070725446629922,,,
1326,11275,11291,164038,164054,1455.2882726499,1455.31049507158,138.649692965302,1.43962241903098,0.319545149803162,0.022222421674997,17586,3.41329450942158,0.316454062846193,7.59489750830864,354572301,5,,0.070223214943516,,,
1538,8560,8569,100053,100062,1366.42179790224,1366.43429780418,81.7013349652637,1.34616094890455,0.278357744216919,0.012499901939918,18017,3.62937559495579,0.1786387970444,4.2873311290656,155896947,2,,0.06997305258841,,,
1194,2543,2555,192908,192920,1495.38647011083,1495.40313660874,165.463613872465,2.16374137978697,0.349043846130371,0.016666497904453,16063,3.40963459024672,0.240558731570834,5.77340955770003,117817258,7,,0.069282448388474,,,
2235,5056,5059,353677,353680,1718.67159951044,1718.67576610486,50.4795435277674,2.78906996579589,0.200120568275452,0.004166594420894,14408,2.06789258510001,0.060230808191276,1.44553939659061,165599289,15,,0.069177129545765,,,
2012,12731,12736,521881,521886,1952.29323804368,1952.30018252237,65.058795367982,1.96281185825718,0.221256732940674,0.00694447868932,14437,2.24980948291867,0.100592883650253,2.41422920760606,20204780,23,I,0.069035486779214,,,
643,5012,5030,96435,96453,1361.39748499824,1361.42248535114,182.811431575444,1.04046592876806,0.565375685691834,0.025000352893812,18017,2.21202608522348,0.362470427877303,8.69929026905528,116157661,2,,0.06897211736753,,,
418,7818,7823,379100,379105,1753.97953874611,1753.98648325099,207.022319930221,6.99189381924322,0.802642941474915,0.006944504882085,12533,3.79660160160411,0.100890387341212,2.42136929618909,288506050,16,,0.068832175840486,,,
603,2637,2642,487171,487176,1904.08489070353,1904.0918353094,192.045390022244,7.02602515250851,0.596380352973938,0.006944605866465,16042,4.20624057237689,0.100951288366327,2.42283092079185,288506050,22,,0.068791651685165,,,
1596,8392,8398,336928,336934,1695.41098844513,1695.41932195909,136.04808045709,6.02657285664677,0.270266532897949,0.008333513963862,18125,2.45645587074719,0.121467730665766,2.91522553597839,360020321,14,,0.068606813663069,,,
1618,11080,11086,340331,340337,1700.1374689515,1700.14580243019,126.792062793401,7.84816100073311,0.265703558921814,0.00833347869002,18125,2.45645587074719,0.121467730665766,2.91522553597839,360020321,14,,0.068606523266255,,,
882,6236,6258,490988,491010,1909.38380105715,1909.41435693293,300.215234328204,3.62237552126882,0.44740629196167,0.030555875783648,16208,2.10458103133958,0.445892782306071,10.7014267753457,198236067,22,,0.068527406130279,,,
1216,2757,2761,426864,426868,1820.32480381413,1820.33035935035,78.3941038207846,4.3327828057876,0.343091130256653,0.005555536227803,16489,2.12492934409594,0.081086410991476,1.94607386379541,289269327,19,,0.068513776351342,,,
1649,13162,13166,148248,148252,1433.35569880181,1433.36125432234,85.8910866971434,8.84339586941467,0.260719299316406,0.005555520522194,15496,2.26531750224777,0.081167624939702,1.94802299855285,179234597,4,,0.068445029977421,,,
1873,14314,14325,384712,384723,1761.7764944168,1761.79177220505,116.173547454161,2.93442165146586,0.23573625087738,0.015277788248568,14408,3.29012106235039,0.223308451226257,5.35940282943018,198236067,16,,0.068415629433964,,,
2051,6703,6706,430835,430838,1825.84271084486,1825.8468775596,49.6243010134011,3.01425082453701,0.215418696403503,0.004166714742951,15158,2.46331724360758,0.061276975623838,1.47064741497211,115384499,19,,0.067998048215194,,,
602,13575,13584,342853,342862,1703.64226088239,1703.65476068475,215.729240891343,3.63861996470149,0.597529292106628,0.012499802354796,18125,3.95309462832733,0.183839532200635,4.41214877281524,164463430,14,,0.067993005667324,,,
709,15335,15344,344631,344640,1706.11166597983,1706.12416577986,165.321984014214,3.6497193775419,0.52994179725647,0.01249980002649,18125,3.95309462832733,0.183839532200635,4.41214877281524,164463430,14,,0.067992993002442,,,
1133,16595,16601,482192,482198,1897.1714515588,1897.17978454812,90.4242312531446,2.92213463776,0.364538311958313,0.008332989320706,16888,3.46336995845619,0.12276567260586,2.94637614254064,284867859,21,,0.067877193549529,,,
2030,555,559,228893,228897,1545.36262122631,1545.36817673907,57.7285897431663,2.15090813223062,0.218443989753723,0.005555512760793,15405,6.4971076846863,0.082258098798715,1.97419437116915,150100106,9,I,0.067537577964053,,,
1911,4407,4429,549074,549096,1990.05709497885,1990.08765044314,221.506243062514,3.26758209571574,0.232690215110779,0.030555464288682,16947,2.13736467079769,0.45459878527691,10.9103708466458,424389265,25,,0.067214135361294,,,
613,17456,17476,304817,304837,1650.81448316367,1650.84226059598,306.651844856003,0.978984353907268,0.586270093917847,0.027777432318089,18805,2.61595517372939,0.413645830660347,9.92749993584832,395130640,12,,0.0671526950332,,,
2180,13156,13176,84925,84945,1345.41233554571,1345.44011244853,142.30487566605,1.37385034217404,0.204655885696411,0.027776902818914,17795,2.83641269629679,0.41426652936099,9.94239670466376,269829656,1,I,0.067050801477397,,,
2033,11475,11479,498956,498960,1920.45477844382,1920.46033405801,48.8561169399982,2.56932100359815,0.217949271202087,0.005555614189234,15666,6.00676816174454,0.082864082139838,1.9887379713561,406732126,22,,0.067044901068941,,,
2163,17379,17388,89944,89953,1352.37874340899,1352.39124337044,87.2094612357183,2.49146763702801,0.205969572067261,0.012499961455887,17805,4.12605885822172,0.186766633698577,4.48239920876584,25153167,1,I,0.066928236635997,,,
1712,5615,5625,429747,429757,1824.32861168246,1824.34250058857,141.929917166418,4.05748625587194,0.252434015274048,0.013888906109514,16404,4.30844633892943,0.207810447814719,4.98745074755326,385445333,19,,0.06683449391292,,,
1987,3633,3638,427760,427765,1821.56993437606,1821.57687872306,52.8528351575046,1.34180749092351,0.224187135696411,0.006944347000626,16479,2.11459555525065,0.104071410351348,2.49771384843236,357831022,19,,0.066726750191832,,,
357,3881,3886,409745,409750,1796.55061513383,1796.55755966335,217.683911538135,6.83839754954292,0.906389594078064,0.006944529525299,14298,3.85088118847527,0.104192572401074,2.50062173762579,192297306,18,,0.066650907692029,,,
356,3881,3886,409745,409750,1796.55061513383,1796.55755966335,217.683911538135,6.83839754954292,0.906389594078064,0.006944529525299,14298,3.85088118847527,0.104192572401074,2.50062173762579,192297306,18,,0.066650907692029,,,
635,15108,15114,87413,87436,1348.86658408936,1348.89852843975,417.135976883886,5.08944952685225,0.571838021278381,0.031944350391768,17804,2.42048098997864,0.481693206262806,11.5606369503074,262818859,1,,0.066316796617513,,,
147,8446,8459,315797,315810,1666.06402588804,1666.08208175011,606.532971912998,4.20529617490076,1.69430947303772,0.018055862063193,19282,3.14047923193564,0.272285551930237,6.5348532463257,50232454,13,,0.066312229698545,,,
1879,4354,4361,251764,251771,1577.13279937913,1577.14252176391,129.666275113897,8.8577962756502,0.235066175460815,0.009722384773795,15538,2.21643740595224,0.146893503189233,3.5254440765416,131119300,10,,0.066186622026914,,,
948,11107,11111,298437,298441,1641.95600406458,1641.96155952976,175.198468674526,21.8284570161724,0.421179890632629,0.005555465181715,18805,2.84766598986931,0.083957946970816,2.01499072729957,189613780,12,,0.066169616839798,,,
2210,6000,6007,292484,292491,1633.68714958575,1633.6968719617,61.6893120200637,2.63995274564996,0.202432155609131,0.009722375947604,18805,6.77593840498803,0.147082669190287,3.52998406056688,364017175,12,I,0.066101438062874,,,
1907,10261,10277,318297,318313,1669.53395011241,1669.55617213895,107.7590655203,2.18619559549334,0.233108401298523,0.022222026541385,19283,3.04540949283019,0.336774264082372,8.08258233797692,167812509,13,,0.065984930891126,,,
1149,1347,1351,464527,464532,1872.63617211166,1872.64311680878,109.848756464789,2.86203861420521,0.360329270362854,0.00694469712198,18189,8.14677785542696,0.105280897747034,2.52674154592882,8259902,21,fp?,0.065963505921716,,,
1949,9527,9535,278575,278583,1614.36551069307,1614.37662182728,95.4902442395769,3.07882544125521,0.229097247123718,0.011111134208932,16221,2.19784676026486,0.168721609581532,4.04931862995678,167165793,11,,0.065854837661223,,,
2011,2726,2736,389762,389772,1768.79275123803,1768.80664010063,77.423398523772,0.889282459601547,0.221613049507141,0.013888862605882,13828,2.62542634247989,0.211274101110876,5.07057842666103,258547069,17,,0.065738595184429,,,
380,8226,8236,554372,554382,1997.41240702349,1997.42629602038,384.45014713817,5.56059222271891,0.864912271499634,0.01388899688618,16317,2.21320673626081,0.211987141620059,5.08769139888142,279354493,25,,0.065518110108174,,,
1419,7932,7939,451015,451022,1853.8689318964,1853.87865428501,90.6681182098645,1.50578683937376,0.30194878578186,0.009722388604132,17334,6.41895806806749,0.1492667591443,3.5824022194632,86265580,20,I,0.065134318316197,,,
