phi,flux,t,flux_err
11.15542953669971,628.7312403045553,1332.384418134847,5.3483853
11.180274585013084,631.9568645575823,1332.3858070519,5.3483853
11.205119633306124,623.6386458267516,1332.3871959689518,5.3483853
11.229964681599162,619.8843794397942,1332.3885848860036,5.3483853
11.254809734077428,625.5931212802622,1332.3899738032894,5.3483853
11.27965478239487,625.3535031640772,1332.3913627203426,5.3483853
11.304499830683842,625.2252272351011,1332.3927516373942,5.3483853
11.32934487897688,612.0109164972722,1332.394140554446,5.3483853
11.354189927294321,622.0472526088887,1332.3955294714992,5.3483853
11.379034975595495,618.582905637704,1332.3969183885515,5.3483853
11.403880023888533,630.7953798320805,1332.3983073056033,5.3483853
11.428725072193773,625.1979961092449,1332.3996962226558,5.3483853
11.453570120507148,617.2568354800705,1332.4010851397088,5.3483853
11.503260217105426,628.542719537308,1332.4038629738131,5.3483853
11.627485458623493,631.5193836268726,1332.4108075590752,5.3483853
11.652330511089557,619.5386203328749,1332.4121964763604,5.3483853
11.677175559394797,621.2910804964881,1332.4135853934129,5.3483853
11.702020607700037,625.3823879910087,1332.4149743104654,5.3483853
11.726865651828186,627.5924850148982,1332.4163632272844,5.3483853
11.751710700129358,627.0726537471189,1332.4177521443366,5.3483853
11.7765557484468,630.5903893072667,1332.4191410613898,5.3483853
11.80140079673984,617.5865288058378,1332.4205299784417,5.3483853
11.82624584502881,623.649128324296,1332.4219188954933,5.3483853
11.851090893346253,631.4869737055237,1332.4233078125465,5.3483853
11.875935941659627,622.4242095067239,1332.4246967295994,5.3483853
11.900780989952665,623.5120333814777,1332.4260856466512,5.3483853
11.925626038245705,623.7474461241109,1332.427474563703,5.3483853
11.950471086563146,616.3612155795117,1332.4288634807563,5.3483853
11.975316134864318,626.9389704341878,1332.4302523978085,5.3483853
12.000161183157356,621.118099670628,1332.4316413148604,5.3483853
12.099541376370183,622.8500132799388,1332.43719698307,5.3483853
12.124386424675423,621.6773830069667,1332.4385859001225,5.3483853
12.149231468815774,620.364475143931,1332.4399748169421,5.3483853
12.174076517116946,627.9721589781524,1332.4413637339944,5.3483853
12.198921565422186,621.9828152948841,1332.442752651047,5.3483853
12.223766613727427,622.1024604744844,1332.4441415680994,5.3483853
12.248611662028601,619.6174359568126,1332.4455304851517,5.3483853
12.273456710333841,624.5704336537766,1332.4469194022042,5.3483853
12.29830175863908,624.706540891316,1332.4483083192567,5.3483853
12.32314680276316,625.2197003825232,1332.4496972360755,5.3483853
12.3479918510684,618.6935061683073,1332.451086153128,5.3483853
12.372836899381776,625.6444164833562,1332.452475070181,5.3483853
12.397681947674814,615.4020028197348,1332.4538639872328,5.3483853
12.422526995963784,624.9439108688231,1332.4552529042844,5.3483853
12.447372044281227,620.514879085434,1332.4566418213376,5.3483853
12.472217088433778,625.3517142800321,1332.458030738158,5.3483853
12.497062136726816,615.6688873342591,1332.4594196552098,5.3483853
12.521907185015786,619.2471562410558,1332.4608085722614,5.3483853
12.54675223333323,617.1409635758903,1332.4621974893146,5.3483853
12.571597277473577,618.9461366921648,1332.4635864061343,5.3483853
12.59644232576255,619.8562841978941,1332.4649753231859,5.3483853
12.62128737406779,624.5384063124499,1332.4663642402384,5.3483853
12.646132422385232,618.7227386068791,1332.4677531572916,5.3483853
12.670977470686404,625.0869072716101,1332.4691420743438,5.3483853
12.695822514814552,626.6856166136029,1332.4705309911628,5.3483853
12.720667563115724,630.0004537112433,1332.471919908215,5.3483853
12.770357659726207,615.9021396210263,1332.4746977423201,5.3483853
12.820047752167726,618.482854091434,1332.477475576192,5.3483853
12.84489280047297,620.3809235841798,1332.4788644932446,5.3483853
12.869737844609249,618.3787221422475,1332.480253410064,5.3483853
12.894582892914489,614.853242472373,1332.4816423271166,5.3483853
12.91942794120346,622.2766949158308,1332.4830312441682,5.3483853
12.94427298534381,621.7958530961963,1332.4844201609878,5.3483853
12.969118033661251,622.1014386150815,1332.485809078041,5.3483853
12.993963081950223,620.6828818430214,1332.4871979950926,5.3483853
13.018808126078369,614.7367691178101,1332.4885869119116,5.3483853
13.04365317439581,620.0052215695738,1332.4899758289648,5.3483853
13.068498222709188,615.3538981073251,1332.4913647460178,5.3483853
13.093343266837334,619.0561750279577,1332.4927536628368,5.3483853
13.118188315126305,620.2277162362398,1332.4941425798884,5.3483853
13.143033363443749,625.9048424501068,1332.4955314969416,5.3483853
13.167878407584096,624.1712400960091,1332.4969204137612,5.3483853
