phi,flux,t,flux_err,median_
11.006536386645095,713.3200401907425,1358.708604881438,15.408296,654.4331454815668
11.01809753089431,675.6079311301805,1358.7092859623444,15.408296,654.4331454815668
11.029660368674248,692.5074519427618,1358.7099671430187,15.408296,654.4331454815668
11.041221513050832,687.7660365935299,1358.7106482239326,15.408296,654.4331454815668
11.052782657296188,665.2877379945347,1358.7113293048387,15.408296,654.4331454815668
11.064345495076127,692.4073949397722,1358.712010485513,15.408296,654.4331454815668
11.07590494183853,714.4097951116548,1358.7126914664184,15.408296,654.4331454815668
11.087466086091604,715.4167659383006,1358.713372547325,15.408296,654.4331454815668
11.099027230464328,710.5423200618545,1358.7140536282386,15.408296,654.4331454815668
11.110590068244267,680.686237653546,1358.714734808913,15.408296,654.4331454815668
11.122151212493483,684.8892893006497,1358.7154158898193,15.408296,654.4331454815668
11.133712356742699,704.4693462256412,1358.7160969707256,15.408296,654.4331454815668
11.145275194522636,682.1163497110629,1358.7167781514,15.408296,654.4331454815668
11.156836338775712,685.2511980117893,1358.7174592323065,15.408296,654.4331454815668
11.168395785665481,692.4921775146928,1358.7181402132194,15.408296,654.4331454815668
11.17995862344156,678.5912409882752,1358.7188213938934,15.408296,654.4331454815668
11.191519767690776,666.3649173496407,1358.7195024747998,15.408296,654.4331454815668
11.203080911939992,683.4700670362625,1358.7201835557062,15.408296,654.4331454815668
11.21464374971993,688.3189213270546,1358.7208647363805,15.408296,654.4331454815668
11.226204894092652,682.3373847885441,1358.721545817294,15.408296,654.4331454815668
11.237766038341869,683.386297328864,1358.7222268982005,15.408296,654.4331454815668
11.249328876121808,689.016562080811,1358.7229080788748,15.408296,654.4331454815668
11.26088832288807,694.0159015309082,1358.7235890597804,15.408296,654.4331454815668
11.272449467137285,695.8089968183529,1358.7242701406867,15.408296,654.4331454815668
11.284010607557779,689.9955808632719,1358.7249512213675,15.408296,654.4331454815668
11.295573449286087,677.873993287547,1358.7256324022744,15.408296,654.4331454815668
11.307134593539164,682.5267565344926,1358.726313483181,15.408296,654.4331454815668
11.318697435267472,694.9436155022875,1358.726994664088,15.408296,654.4331454815668
11.330258575564457,695.1506966227048,1358.7276757447614,15.408296,654.4331454815668
11.341819719817533,685.3079119957323,1358.728356825668,15.408296,654.4331454815668
11.353382557720979,685.3345728981237,1358.7290380063496,15.408296,654.4331454815668
11.364942004487242,677.3216273213553,1358.7297189872552,15.408296,654.4331454815668
11.376503148736457,646.063749999269,1358.7304000681615,15.408296,654.4331454815668
11.388064292985673,669.6316225066088,1358.731081149068,15.408296,654.4331454815668
11.39962713076561,690.8217533563145,1358.7317623297422,15.408296,654.4331454815668
11.411188275138333,706.8442305654811,1358.7324434106558,15.408296,654.4331454815668
11.422751112914412,679.7227338010405,1358.73312459133,15.408296,654.4331454815668
11.434312257167488,723.1136406036467,1358.7338056722365,15.408296,654.4331454815668
11.445873401412843,685.2863600866101,1358.7344867531426,15.408296,654.4331454815668
11.457432848182966,699.9648952840797,1358.7351677340484,15.408296,654.4331454815668
11.46899568608641,676.2658187826931,1358.73584891473,15.408296,654.4331454815668
11.480556830335628,698.2705599487032,1358.7365299956364,15.408296,654.4331454815668
11.492119668115567,717.2220362187578,1358.7372111763107,15.408296,654.4331454815668
11.503680812364783,676.4701079436074,1358.737892257217,15.408296,654.4331454815668
11.515241956613998,663.4721724744709,1358.7385733381234,15.408296,654.4331454815668
11.526804794390076,680.984088839753,1358.7392545187975,15.408296,654.4331454815668
11.538365938766658,697.9826711854712,1358.7399355997113,15.408296,654.4331454815668
11.549925385536781,687.828762001856,1358.7406165806171,15.408296,654.4331454815668
11.561486525829906,684.8425487268121,1358.7412976612904,15.408296,654.4331454815668
11.573049367562076,683.9549418742191,1358.7419788421976,15.408296,654.4331454815668
